10000 10000
1141 2216 0.193400
1136 9925 -1.333600
1133 6534 1.272600
1132 5179 -1.468900
1132 1211 -0.213600
1130 6955 -0.831300
1130 3111 -0.639900
1127 3887 -0.156500
1124 7058 -1.388800
1124 4557 1.387300
1122 7404 1.188900
1119 6978 1.219100
1118 9674 -0.944400
1117 1576 -0.443000
1116 4582 1.061900
1115 5193 2.316100
1114 3237 -0.458300
1114 3164 -1.158500
1111 9645 0.289000
1111 9585 0.064500
1111 5180 0.706500
1111 4242 0.984300
1110 9203 -1.320700
1110 173 0.597000
1109 6274 -0.779600
1108 9892 1.668900
1108 2268 0.297100
1108 2208 0.168200
1107 8415 -0.517100
1106 9701 3.033200
1106 4646 0.563000
1106 2335 0.214600
1106 97 -0.002600
1105 3463 0.589800
1105 2673 -1.400200
1103 3492 1.404700
1100 9019 1.309100
1098 5162 0.489800
1098 2559 0.889800
1096 9487 1.716800
1096 8363 -1.618000
1096 8057 0.403200
1095 8109 0.219900
1095 1751 -1.108000
1094 9917 1.450200
1093 9238 0.060700
1093 3521 1.579400
1093 2135 -1.195500
1091 6778 0.282800
1090 7258 1.231100
1090 2758 -1.895100
1089 2029 0.528300
1088 1998 -0.592900
1087 5027 0.504100
1086 9376 1.256800
1086 7169 -0.068900
1086 5218 0.571300
1084 8819 -0.791100
1083 3814 0.570800
1080 693 0.247100
1078 6123 0.345300
1075 9541 0.429300
1073 9171 -1.131300
1073 3985 1.078000
1072 7179 0.352200
1072 2246 0.743300
1071 1269 -0.071700
1070 6589 0.475100
1070 6319 -1.938700
1070 2742 1.423700
1069 2672 1.850600
1069 2140 0.066900
1068 9779 -0.134900
1068 6863 -0.724800
1068 5068 -0.389900
1067 1646 -0.869000
1065 7990 0.911400
1064 7365 0.291800
1063 2576 2.090600
1061 9580 -1.248500
1060 561 -0.577500
1057 7620 1.032100
1056 7158 0.231900
1055 2724 0.336300
1054 8921 -0.647300
1053 7898 1.387300
1053 5582 0.885700
1053 24 1.103200
1052 4002 -1.107700
1051 2977 0.289900
1050 1059 0.137100
1049 7060 -1.081000
1048 7239 -1.301300
1046 9977 0.853400
1046 4447 0.182300
1045 8168 0.392600
1044 1705 0.283800
1043 9417 0.314000
1043 9223 -2.643800
1043 6648 0.544400
1043 5451 1.951800
1042 7790 0.046100
1041 7500 -1.057900
1041 5115 0.815800
1041 2465 -1.631200
1038 5926 0.068400
1035 6387 1.973000
1034 6026 1.626200
1032 6418 0.719700
1032 4444 -1.888600
1032 2231 -1.284200
1031 8263 1.591200
1030 9756 1.554400
1027 1530 -1.008300
1027 935 -0.531400
1025 991 -0.664100
1023 8380 0.260700
1023 7424 -2.053300
1022 5619 0.670100
1021 2202 -0.269200
1021 116 -1.258600
1020 5574 0.466700
1020 1495 0.893400
1018 8902 -0.114500
1018 8589 0.483400
1018 8251 -0.038200
1017 7027 0.917200
1012 8005 0.452700
1012 1966 0.620400
1011 6994 -0.123800
1010 2034 0.104400
1010 50 1.265600
1009 5861 0.886200
1008 4297 1.112000
1007 5546 -0.270300
1006 1161 -0.675200
1006 900 0.144100
1004 1871 0.797100
1002 6727 -0.607900
1001 8941 1.002900
1000 7763 -0.841400
999 7144 0.805500
999 918 -0.475000
998 9637 3.447400
998 4918 -0.840000
995 9831 0.756600
995 7398 -0.128200
995 6362 -1.526500
995 254 -1.241200
993 3798 -1.238900
992 4296 -0.594500
991 8245 -0.265900
991 2336 -1.126800
990 3816 0.249500
987 4157 0.546900
987 2736 -1.738400
985 7680 -0.229000
985 3000 -0.513300
983 9145 0.351200
983 4736 -0.903500
982 9283 0.667600
982 3293 0.215000
977 9883 0.906400
976 1991 -0.567400
973 9673 -0.149600
973 8741 1.112300
972 3513 -0.604700
972 799 -1.060600
970 1157 1.206500
969 4344 -0.856500
962 5542 2.011900
961 392 0.491800
959 9241 -0.961300
958 3526 0.273100
958 3396 -0.919400
958 522 0.253200
957 727 -2.612500
956 8710 -0.716600
956 3576 -0.277900
954 4952 2.406700
954 4361 -1.656300
954 4293 -0.928000
952 4676 -0.633400
951 8379 0.193700
949 7129 -0.086500
949 4204 -0.589800
948 9290 -0.183700
946 8609 -0.422600
945 8057 -1.059800
945 6828 -0.120200
944 9456 2.327200
943 9595 0.300400
943 7818 -0.394900
941 7720 -0.357400
941 1788 -1.711700
939 7239 -0.457100
937 7910 -0.441300
936 9991 -0.385000
934 5713 0.526800
933 6477 -0.751100
931 2651 0.542300
929 7812 0.713400
928 6516 0.365800
928 763 0.722800
927 8072 1.200400
927 4933 1.145100
924 7748 -1.721300
923 779 0.536000
922 9502 1.052900
922 9296 -0.566500
922 7193 -0.547800
922 6746 1.900200
922 6683 -1.982300
920 8921 -0.083600
916 5963 0.208400
916 4183 0.859600
910 5941 0.035800
910 4819 0.058000
909 6003 0.016200
908 1090 0.682100
906 9985 0.944100
906 5391 0.740700
905 8432 0.043400
905 4938 -1.985300
904 6446 0.496400
902 3853 -0.404400
901 7834 0.581800
899 1100 0.611300
898 1949 0.253100
898 1620 0.505000
897 8783 -2.312500
894 5097 -0.637600
890 5995 -0.995000
889 6580 1.649400
888 9043 -1.025300
888 7352 1.288200
887 8015 -0.981600
887 6671 -1.144100
886 1266 -0.090100
886 80 1.653100
884 4221 0.070900
883 6155 0.353300
882 746 -0.294200
881 6649 -0.855500
881 3774 -2.276100
881 330 0.097800
879 180 -0.479900
876 5115 0.254600
875 1669 -0.196000
874 9237 0.993200
874 7980 -0.139200
874 6422 0.524900
874 3968 0.100100
873 9579 -1.268100
873 7578 0.814700
873 5920 -0.175000
872 4365 0.623700
871 2954 -0.513500
870 2306 -1.398100
868 4961 -0.719900
864 2624 2.615400
863 4415 -1.093000
863 4246 0.093200
863 1906 1.009400
863 1106 0.744500
862 9346 2.338000
862 9005 -0.421900
862 6386 -0.425600
861 4047 2.075400
860 9228 1.367300
859 4174 -0.856000
858 5645 0.348900
857 6210 -0.643500
857 5185 -0.486000
857 808 0.600500
856 2507 2.287400
854 5875 -0.131700
852 3967 0.938300
850 8755 -0.667900
850 5366 0.790400
849 8724 0.499700
848 6978 0.556700
848 2209 -1.710000
847 1491 -2.309200
846 1565 0.570300
846 332 -0.318300
845 7386 -1.788400
844 9081 0.566000
844 7017 -0.036000
844 3232 -0.175400
842 4396 -1.327600
840 6052 -0.330700
840 5536 1.559300
840 4871 0.605600
840 1560 0.439600
837 6801 0.446200
836 8452 -0.875900
836 5112 0.760800
836 4969 -1.172400
835 9234 0.116500
835 6276 -0.289200
834 7265 0.199400
834 1549 1.023300
832 902 0.162500
831 6478 0.730000
831 3928 -0.908500
829 6007 -0.911100
827 941 -3.633000
826 469 -1.145100
825 1975 -1.190300
821 9465 1.626900
820 8130 -0.251100
820 4250 -0.438000
819 5799 0.245900
819 1178 0.018000
817 7945 0.785600
815 8989 0.868000
812 4232 -0.334900
812 3266 -0.170600
810 9229 -0.540800
810 5067 0.810200
808 8991 0.515200
808 5043 -0.224600
806 5281 -0.466000
806 1535 -0.650900
805 2678 0.003400
801 8186 -0.402600
801 7786 1.719000
799 6204 -0.704700
799 4361 0.030300
798 9988 -1.043000
796 6831 -0.324100
796 2224 1.402000
795 6384 0.342200
795 5317 -1.933200
793 9120 1.083800
793 4371 -0.240200
793 2643 1.597900
792 8994 1.230300
790 1749 -1.363100
788 7865 0.979100
787 9821 0.480500
787 3707 2.098000
787 197 -1.068800
786 4628 -0.711600
784 3132 1.117400
784 1962 0.817700
783 3391 -1.115500
781 9409 -0.730300
780 8008 0.333300
777 3840 1.445000
775 1253 0.195900
774 6606 -1.563500
774 5991 0.318300
774 4703 1.213100
773 981 -0.030400
771 4985 0.741800
770 8574 1.104800
770 119 0.764000
768 8802 0.681900
765 6482 -0.135600
764 2825 0.894600
763 9981 -1.963200
761 7464 0.287500
761 5498 0.386600
761 4130 0.121600
759 2088 -0.303300
758 6156 -0.529200
758 4829 1.461600
757 9728 0.427900
755 8038 1.298100
755 6671 -1.664200
755 5233 1.066900
754 8719 -1.472500
753 106 1.123600
752 7542 -0.006800
752 5734 -2.015600
752 929 0.029500
751 5569 -0.093700
751 3791 0.354900
750 6413 0.080500
750 5618 1.186600
750 3710 1.550500
749 2857 0.076400
747 9467 -1.756300
747 2824 -0.666600
747 1922 0.387200
747 184 -0.594300
746 9352 -0.507800
745 8993 -0.542400
745 1787 0.478800
744 1567 2.600800
744 1163 0.777900
743 4736 1.626300
743 680 -0.402300
743 36 0.551000
742 7896 0.643100
742 873 1.036400
741 2384 0.289700
741 2207 0.771300
739 7821 0.615400
738 6749 1.125200
736 8106 1.896800
736 6570 -1.281500
736 5259 -0.402500
736 1262 -0.476700
735 7165 -1.449000
734 3387 -1.397300
733 1436 0.501300
731 8054 0.667300
731 1009 -1.430300
730 6835 0.733800
730 4071 0.120400
729 763 -1.392500
727 3204 0.457800
725 596 -0.232500
724 7883 -0.417600
724 1197 -0.069500
722 3861 0.217500
721 3293 -0.091900
719 4338 1.230900
717 9100 -1.386200
717 7390 0.764700
715 6853 1.348500
715 2623 1.431300
714 9496 2.895500
712 5987 -0.456000
712 916 -0.660500
710 4042 -0.975400
710 3561 0.167300
710 3535 2.049200
709 9049 -1.469900
709 570 1.227300
708 7532 1.260300
708 5484 -0.187700
708 4944 0.832900
706 4496 -1.258700
704 2687 0.036000
703 8997 1.849700
703 7907 -0.365800
703 824 0.843200
702 2207 -0.445700
701 5190 -0.330300
698 5624 -2.167200
697 7084 0.634200
695 7970 -0.759400
694 111 0.152000
689 6159 -0.115900
688 302 2.123200
687 8655 0.254400
687 4878 -0.199100
687 2797 -0.296600
686 8746 0.483600
686 2961 -1.229600
685 3159 1.554400
685 3151 1.380700
683 4198 -1.010800
682 7076 0.599600
681 6063 1.534000
674 7288 0.356200
674 4954 0.682400
674 3998 0.119600
672 2447 -2.094200
671 6285 -0.487200
671 1262 0.783500
670 177 0.863400
669 6451 0.959200
669 2802 -1.279100
669 458 -2.292300
663 5000 0.798300
663 1968 0.033400
662 7648 -0.155800
661 8595 -1.747500
660 8109 -0.624900
659 5917 0.150100
659 5711 -0.526400
659 4911 -0.453500
658 6844 0.350100
657 6068 -1.519000
652 573 -0.072800
651 1171 0.534500
647 4057 -0.759100
644 9915 3.132600
644 3040 1.471100
644 1984 0.859700
643 9143 -0.703500
643 4858 -0.440500
641 7783 -0.042600
641 3005 -0.678600
640 1318 0.465000
640 788 -0.486500
635 5823 0.921200
633 6499 0.339100
632 6464 -0.131400
632 3840 -1.392600
632 1575 0.367000
631 5634 -0.170200
631 5025 2.368300
629 6242 0.832600
629 3367 -1.010000
628 2133 0.305600
627 5705 -1.996400
626 5010 -0.296300
625 1278 -0.572500
623 3668 1.149400
622 617 1.238600
620 9132 1.181300
620 7782 -2.027400
620 42 0.704700
619 5462 -0.753900
618 6085 -0.405700
617 8530 -0.271800
613 694 1.653400
610 4798 -0.648100
609 5839 -2.182800
609 3671 1.232100
607 6550 -0.722100
607 5264 -0.097300
607 2619 1.462500
606 9619 2.269900
605 8845 -1.241200
605 8062 -0.876900
604 4382 -0.467900
603 9229 -1.496200
603 5947 1.652900
603 3295 0.450500
599 4416 0.051500
598 4390 -1.335100
598 3724 0.510200
595 1470 0.784300
594 7718 0.549400
594 3319 0.796700
592 3190 -1.411800
592 1101 0.333400
591 5235 1.289600
589 4707 0.198600
589 1667 0.335100
588 4992 0.398100
588 3058 1.240800
585 5215 0.862900
584 8530 -1.112700
584 8399 -1.645800
584 566 -1.480800
583 3413 0.072700
582 9161 1.061600
582 9080 -1.367800
582 5798 1.439900
581 132 2.147800
579 3734 0.344200
577 5916 0.611300
577 4771 -1.223700
576 5574 -1.028600
575 6517 -0.637800
575 2940 -0.969500
574 7760 -0.111000
571 7932 0.626800
571 3185 -1.879300
569 8103 -0.995900
568 2434 0.144100
565 335 -0.369100
564 403 -0.606500
563 9990 -0.318000
563 1746 0.665300
562 6343 0.496900
561 2251 1.783700
559 8103 0.597200
559 4949 0.961800
558 5102 0.250100
558 2342 0.088600
555 6655 -0.006900
555 1761 -0.145300
554 3618 -0.957800
554 3114 -0.788600
553 3975 0.310800
552 9998 1.854900
552 3504 0.388800
551 9697 1.774700
551 8339 -0.468300
550 5329 0.604800
549 2895 1.574100
547 6493 -0.053800
547 6027 -0.198400
547 3527 -1.389600
545 6494 -0.295300
543 8364 -0.677600
542 1535 0.042800
540 699 -1.237100
539 9412 -0.426800
539 8328 1.132100
539 5772 0.326300
537 9560 -1.178200
536 6170 1.488800
536 4064 -0.006400
535 6524 -1.010800
534 8251 0.626300
534 7026 0.306000
533 3053 -0.778000
529 7080 -1.082100
529 3471 1.740200
529 2033 1.051600
529 1234 0.620100
528 2079 0.692100
528 1281 -0.773500
527 4976 0.437800
526 8484 1.123500
526 1089 -0.908100
524 3921 0.409300
523 3709 -0.787800
519 5655 -0.936600
519 4506 -1.018100
519 2578 1.023300
518 7828 -1.037600
517 7370 0.185200
517 5117 1.423200
516 6773 1.990900
514 9080 -1.600300
513 8682 0.406800
512 459 1.504600
512 365 -1.870900
511 7874 1.307700
511 4333 -1.077500
510 7723 0.249300
505 440 1.427700
504 4769 0.042000
503 6691 0.257600
501 8609 1.992500
501 1438 0.388800
498 3344 -1.460700
496 3174 1.497900
495 9074 -1.017300
495 1459 -1.294300
490 9323 -0.142300
489 2502 -0.564800
489 328 -0.672700
488 4267 1.000200
487 8620 -0.390300
486 3337 0.824700
485 9810 -1.449400
480 2055 0.620400
479 9745 -1.220700
478 47 -1.313600
476 2981 -0.791400
475 1274 1.088300
473 7877 -2.455400
473 5371 1.075400
473 1021 0.086600
472 3383 -0.061100
472 800 -1.149700
471 9989 1.308600
471 1557 0.634200
470 1334 -0.323400
470 1189 1.473000
468 9052 1.009300
467 6170 1.154500
466 9750 -0.885200
465 6123 0.183400
463 6018 0.943100
462 9143 -0.136000
462 3086 -0.610500
461 7511 0.374300
461 5994 0.416000
461 5028 -1.848700
460 4826 -0.158000
458 2661 -0.962900
458 767 -0.868500
456 6810 0.512600
455 9985 1.116800
455 6576 0.739700
454 431 0.838800
453 1732 -1.565400
452 5953 -0.782700
452 5615 -1.089300
452 1551 -1.846700
451 2719 0.262700
450 454 0.281500
448 9455 -0.367100
448 5465 -0.463800
447 9532 0.694600
447 1823 0.064700
446 2411 0.177800
442 4619 -0.327500
441 7183 1.213700
441 4480 -0.803300
440 5745 -1.523600
438 1212 1.694200
435 3912 0.910000
435 539 0.832700
434 9265 -0.989300
431 897 0.192300
430 4790 -0.027900
430 1968 -0.418900
430 330 -0.150400
427 7981 0.184900
427 1865 -1.547700
426 3509 0.009900
425 593 0.199000
424 2491 -1.557200
422 6392 0.938600
422 3906 0.828000
422 2435 0.291100
420 8883 0.246000
418 3705 -0.272900
417 5159 0.609600
414 6498 -0.080300
413 704 0.443700
412 3128 -1.496200
411 8255 -0.868200
410 371 -0.401700
409 8251 0.132700
409 346 -0.287700
408 2707 -2.393900
407 8779 0.852400
407 8283 0.202500
407 6615 1.126100
405 9398 -1.120100
405 8728 -0.400600
403 8986 -0.275900
403 1556 -1.338700
402 7260 0.441500
400 7129 2.273600
400 5142 -1.228000
400 882 0.585600
399 4969 -0.372700
397 5492 1.018700
396 8675 -0.422700
396 8032 0.299600
392 9082 -1.585000
392 3971 0.113900
392 634 0.459000
391 7348 2.268900
391 3339 0.107900
390 6026 -0.661200
390 113 -0.031900
389 9959 1.940100
389 5922 0.520100
388 4663 0.117300
388 1488 0.396600
386 9268 -0.324200
386 8930 0.617200
386 8498 0.943200
386 6467 1.676800
386 229 1.647600
384 5673 0.882000
384 2750 0.509900
379 4898 -0.317700
376 9049 -0.584300
376 5719 -0.155300
374 8038 -0.563700
374 5887 -0.920900
374 717 1.044600
374 371 0.694000
373 2285 -1.417500
372 9780 0.955200
370 7782 0.254400
369 1741 0.866900
366 6992 2.194300
364 2022 0.557600
362 9176 1.274300
361 6100 -1.184900
361 2947 0.295600
361 2712 0.817000
360 4405 0.403600
359 2095 1.149600
358 6063 1.529000
358 302 -0.867000
356 1959 0.505600
356 367 1.973600
355 6920 -0.815600
354 4396 1.155500
353 3884 1.015600
352 5113 0.753500
352 4675 0.145200
351 7517 0.165700
350 5540 -0.574200
349 9306 0.559500
347 5802 -0.351900
345 2652 -1.389600
344 8118 -1.360000
343 2131 -0.943400
343 410 0.301500
342 9309 -0.503700
342 6559 0.821600
342 6206 -1.146600
340 662 1.300400
339 8328 0.606000
339 7657 1.138400
339 6726 1.384800
338 6163 0.473700
336 3422 1.739300
333 8713 -0.758600
333 5056 -0.639200
332 8061 -1.824500
332 1949 -0.757700
331 8538 -0.955000
331 8147 1.499200
330 9890 0.179300
329 3921 -0.422200
326 4907 -1.323300
324 3482 -1.282200
323 2368 0.583000
322 9506 -1.700800
321 7467 -0.593800
320 8633 0.539900
320 6968 -0.161200
320 559 0.669200
319 9696 -0.375000
317 8652 1.427500
317 6157 0.373000
316 9646 0.890700
315 3579 0.384000
314 6206 0.875500
313 7725 1.059900
312 6827 -0.829800
312 6231 -0.039400
312 2988 -0.250100
312 2315 -0.206500
311 9863 -0.862900
311 8757 -0.931100
310 2086 0.515400
309 9371 -0.324600
309 3826 0.090600
308 9451 -0.240600
307 3861 -0.457100
304 2702 1.462200
303 1908 -0.324500
301 2864 0.390100
298 8491 0.561800
297 6139 -0.845600
297 4519 -0.488000
297 951 0.473900
295 8888 1.530200
292 2776 -0.417800
291 7371 -0.188400
290 2499 1.490800
290 2157 0.554600
288 3087 0.567200
287 3452 -0.312100
286 9235 0.054700
286 766 -0.760500
284 9890 2.401500
281 3941 -0.728400
279 8763 0.121100
279 7831 -0.302300
279 4132 -0.057500
278 7061 1.076800
278 6743 -2.244100
274 5347 0.467400
273 2427 -1.021100
272 4982 0.752800
272 4238 -0.658200
272 2624 0.213600
271 7157 0.946300
271 6437 0.458900
270 5984 1.735300
269 6154 1.624700
269 540 1.097900
269 182 1.058300
268 8759 0.218600
268 4057 0.336800
268 2686 0.667200
265 8887 0.327800
264 3165 2.422000
264 1114 2.261700
263 8113 1.531000
261 1317 -1.724900
260 9541 2.328100
260 2196 0.317800
259 1028 -0.295600
257 9050 -0.885200
255 6110 0.451200
255 1118 0.418900
254 6886 0.111900
253 6550 -0.245700
253 4283 -0.611900
253 3637 1.140900
253 3244 0.195700
253 127 0.377600
252 6933 1.162400
252 2122 0.497900
250 3999 0.618500
249 6481 -0.029300
248 9434 0.465800
246 9208 -0.865900
245 9641 0.896000
245 8299 -0.928700
245 4797 -0.660700
244 2635 0.350400
244 567 -0.662200
243 1820 -0.034500
241 5885 -0.597600
240 5209 -1.231400
240 2766 0.494600
240 1902 0.739100
239 619 0.624300
239 610 0.120100
237 9640 -0.491200
237 3735 0.409900
237 1248 0.467300
234 9753 -0.851800
232 5304 1.688800
231 6586 0.007400
231 890 1.364100
230 7739 -1.289400
229 8277 0.663600
229 8098 0.245200
227 7670 0.547800
227 1056 -1.193000
226 5674 0.879600
224 2352 -1.422500
223 9417 0.142400
223 5184 0.303800
223 1149 -1.059000
221 6156 -1.718400
221 4124 -0.120200
221 3330 -0.969000
221 347 0.630200
220 811 1.172400
219 8407 0.028200
219 4652 -0.846900
219 1610 0.883300
218 9266 0.555400
218 3646 3.083700
217 9614 -1.357900
217 5086 -0.854500
213 1086 1.028700
212 3340 -0.038200
211 5176 -0.569200
211 4097 1.441400
210 4947 0.493600
210 3394 1.064300
207 7520 0.585200
207 4537 0.425900
205 8444 -1.124700
204 575 0.588100
203 7567 -0.319900
202 7964 -1.156000
202 551 0.130000
201 8344 0.702200
200 7327 -1.253700
200 3330 1.623600
197 5609 -1.041600
195 9123 0.767900
195 2748 -2.074600
194 7382 0.078800
193 6716 -0.182900
193 5494 0.281000
192 7017 -0.485900
192 4308 0.060800
191 5847 0.767000
190 3527 -1.782600
186 8936 -1.497300
186 7990 0.205100
186 3071 1.368200
185 4687 -0.798500
185 2758 -0.467400
185 2471 -0.445800
184 4990 -0.712900
184 2119 -0.590800
182 2994 0.548300
182 2209 -0.875400
181 5809 -0.483900
181 1458 1.707400
180 8686 -1.674500
180 5357 0.531400
180 1638 1.310700
177 6459 0.019000
177 2805 0.393300
176 605 0.261700
175 7139 -0.464400
175 3895 1.016600
174 9428 -0.989000
174 3032 0.168600
174 2719 0.142900
172 7256 1.144500
171 6223 -0.454200
171 6139 1.483800
170 6402 -0.437000
168 9198 -0.172300
165 7743 0.254800
165 3018 0.960400
164 1159 0.888700
163 3506 0.035000
162 9274 1.334400
162 9112 0.000700
162 4015 0.015000
161 5698 0.833900
160 5362 0.596000
160 1958 0.455100
159 6747 2.228700
159 5287 0.881300
156 9383 0.164300
155 8987 0.065100
153 8259 1.804900
153 7155 -0.654000
152 5596 1.112100
151 9214 -0.715800
151 8935 -1.702400
151 5698 -1.641600
151 17 -0.653800
150 7884 0.322600
148 6132 -1.698800
146 3062 -0.205500
145 2794 0.451200
143 8140 -0.122000
142 9935 -0.502800
142 7092 0.405200
140 3282 0.741100
139 8545 0.384500
137 6235 -0.940700
135 2812 -0.359200
134 6336 -0.629700
132 1148 -0.517200
131 1026 -0.372300
131 188 -2.013200
129 9069 -0.086800
125 5019 1.988200
125 4960 0.749100
124 9570 -0.297400
124 7643 -1.010000
123 5025 1.100500
122 6902 0.767700
121 8270 0.745700
121 6645 -0.416000
121 6043 2.564400
121 873 -1.577000
118 8401 1.367600
118 950 -1.136600
116 6478 -0.495600
115 8401 0.714800
115 4829 -0.535600
114 4481 -0.400300
114 3061 -0.777800
111 1866 -0.583100
110 3529 1.561300
110 1495 -0.532400
109 7088 0.905600
109 471 0.575300
108 4122 -0.762200
108 2750 -1.321800
106 6273 0.711800
105 6293 -1.199300
105 6234 0.168600
101 3945 -1.207500
100 1915 -0.473900
99 9028 1.398800
99 3229 -0.210500
99 750 0.041300
97 5455 -0.447200
97 4261 0.263000
96 6010 -0.498000
94 9276 0.788300
94 5491 0.890200
94 2998 -0.624100
94 239 1.896100
91 6894 -0.871200
90 4937 -2.706000
90 216 -0.865400
89 9802 0.361800
86 9287 0.318400
86 8544 0.908500
85 502 -0.728000
84 7311 -0.572200
83 9898 -0.130500
83 8552 0.822400
83 2198 0.362400
80 9152 -0.625900
78 6728 0.875200
78 4810 0.147600
77 924 -2.390300
76 6922 1.545300
72 968 -0.134400
70 4358 0.538900
69 698 -0.489600
68 1174 -0.115900
67 2448 0.234500
66 8248 -0.729700
65 7987 -0.374600
65 5634 0.188700
64 5508 0.705400
63 5582 -1.642500
63 57 0.786900
62 5775 0.218600
61 5849 -1.018000
61 1449 1.880400
58 6488 -0.504500
58 6030 2.615000
58 319 0.076200
56 9659 0.554200
56 3291 0.518400
55 656 0.343600
54 5918 0.348500
52 5200 1.295300
51 9903 -0.435300
51 6479 -0.195700
51 4134 0.275000
50 6133 -0.693800
50 2135 0.156100
48 5329 -0.071200
47 7170 -0.571100
47 6115 0.633200
46 305 -0.196800
45 4690 1.192800
45 3666 1.027900
44 9441 0.832100
43 3405 -0.273200
42 5986 -0.108200
42 5201 0.686200
42 3586 -0.666700
41 6433 0.106400
41 4142 0.053500
40 2950 1.954000
40 911 -0.238700
39 756 -1.505700
36 8219 0.878200
36 7217 0.523600
36 3303 0.461500
36 2740 -1.676900
35 2385 -1.911500
35 402 -0.541900
34 5667 0.188400
34 4383 0.216800
34 4274 0.274400
33 2461 -0.950400
31 8028 0.715900
31 2113 1.325400
29 9014 -0.987500
29 3004 0.649600
27 3487 1.588400
27 133 1.540600
25 9870 0.033600
25 1535 -1.120400
25 854 -0.167900
24 4774 -1.469900
22 9332 -0.839900
20 5872 0.996500
19 7226 -1.869100
18 6607 -1.467500
18 2337 0.057300
17 7826 0.643700
17 6818 1.549900
13 7481 -0.788500
11 8425 1.013800
11 926 -1.153100
10 8206 -1.059600
10 7000 0.638800
10 5838 -1.505000
10 4360 0.781300
9 4696 0.839800
9 3127 0.920800
8 8085 -0.863000
6 3163 -0.733100
6 2092 -0.464100
5 2543 0.050200
3 8826 0.268500
2 3820 0.528900
1 9428 -0.047100
